gene,decay
torA,6.244633309703229e-05
torD,0.0009027525983664837
cbpM,0.00039304002109591586
cbpA,0.00041650509185873607
yccE,0.00028602758854357483
agp,0.00029369321599296763
yccJ,0.00021499014657021498
wrbA,0.0005672413630385525
ymdF,0.0006988120180719386
rutG,0.0009811087717123397
rutF,0.0009541635192708755
rutE,0.000525887557023407
rutD,0.0006632746471592174
rutC,7.479291156943746e-05
rutB,0.00030720892421883997
rutA,0.0002796032979479536
rutR,0.0002599190268224487
putA,0.00022912590681336675
ymdG,0.0005661837744882782
putP,0.0004832762730870881
efeO,0.0003847833509010247
efeB,0.0006749588578201644
phoH,0.0009357544495767327
pgaD,0.0005991863197315979
pgaC,0.0001658645340754922
pgaB,0.0009836968004813484
pgaA,0.0008835916768361989
dgcT,0.0001759627784252401
insF4,0.0004816521963515027
insE4,0.0007533040614747356
ycdU,0.00012107465234818894
ghrA,0.0005928061186968155
ycdX,9.106707194657716e-05
ycdY,0.0009377438972949426
ycdZ,0.0007407944314507487
csgG,0.00037426455788491976
csgF,0.00028439398288140606
csgE,0.0005454831920378474
csgD,0.0008267929211104229
csgB,0.000978628054007471
csgA,0.0001612389515834569
csgC,0.00022211598933895781
ymdA,9.694952350940356e-05
ymdB,0.0009188739641373538
clsC,0.00041125461186618706
opgC,0.0005521093273260682
opgG,0.0006372807736185605
opgH,0.0009379488063558779
yceK,0.0001578993937751626
msyB,0.0006679344579718364
mdtG,0.0007336738647055547
lpxL,0.0004385108585459788
trhO,0.0002304812661565755
yceI,9.809914491860572e-05
yceJ,0.0009661733013190606
yceO,4.533552806054997e-05
solA,0.0007406258335853115
bssS,0.0005636840965849339
dinI,0.0004556921950993135
pyrC,0.0004555723064003794
yceB,7.99874120875389e-05
grxB,0.0003239850409858447
mdtH,0.00014262240624772583
rimJ,2.7169918529149852e-05
yceH,0.00015443815722890054
yceM,0.000530051481790433
murJ,2.738670972100388e-05
flgN,0.000847587850893944
flgM,0.00045305374027370315
flgA,0.0006149565367113035
flgB,0.00037550373706559504
flgC,0.000439938059160103
flgD,0.00029008665390113154
flgE,0.0009276092596109905
flgF,0.0005585732740239943
flgG,0.0006955511489321793
flgH,0.0005947552599936953
flgI,0.0006711954267621271
flgJ,0.00013534966575814845
flgK,0.0006109790024216079
flgL,0.00017470356477620298
rne,0.000489093050646931
yceQ,0.00019834766742298028
rluC,0.0008903918797662587
yceF,0.0006391751159404773
yceD,0.0005461157328739601
rpmF,0.00038037157674472447
plsX,0.0009627572065816913
fabH,5.803162142558271e-05
fabD,0.00046383454923246814
fabG,0.00042418465462265445
acpP,0.0001924571299837471
fabF,0.0006320771897127227
pabC,0.00023861658567709166
mltG,0.0004629437881023878
tmk,9.329017968066267e-05
holB,0.0004987473455384763
ycfH,0.0007268877897326229
ptsG,0.00011544032936102578
fhuE,0.0006380884492652564
hinT,0.0004833718968258425
ycfL,0.00014931010389056143
lpoB,0.0007571616671271544
thiK,0.0003064508786644743
nagZ,0.00017022287101122702
ycfP,0.0008703667779195845
ndh,0.000616347719302838
ycfJ,0.0008200152828433825
comR,0.0005408443842899963
bhsA,0.0009099890577266732
ldtC,0.0003408168966856965
mfd,0.0009171890381929903
ycfT,0.00048787798214323475
lolC,0.00019278221661338146
lolD,0.000909433019058048
lolE,0.00032769802134029945
nagK,0.00021680994406273013
cobB,0.0006872752037944406
cobB,0.00020835988361032464
ycfZ,0.00047936322921316967
ymfA,0.0007684678918425405
potD,0.00015649440543135095
potC,0.0006961110269044895
potB,0.0008027842514558545
potA,0.00016274960548744665
pepT,3.025919904981622e-05
roxA,0.0005548184106582862
phoQ,0.0006261933179461756
phoP,0.0006170322922624517
purB,0.00017391719211785263
hflD,0.000935021571230173
mnmA,0.0009682741180812234
nudJ,0.0007677007627042712
rluE,0.000352361524171931
icd,0.0006719406556459204
ymfD,0.0005696743855622082
ymfE,0.00036955152305083694
lit,9.667520311962819e-05
intE,0.0003938388283345954
xisE,0.0001786336093268174
ymfH,0.00010356826270976339
ymfI,0.0006447715182608644
ymfJ,0.00018458869073493134
ymfK,0.0005548839024416342
ymfT,0.0005292790781057432
ymfL,0.0008527055896707616
ymfM,0.0007218121454639686
ymfN,0.0005954602129752797
ymfR,0.0008347734259232363
beeE,0.00020017624893149344
ymfQ,0.00012335610259008134
ycfK,0.0006934205381946332
tfaP,0.000166576754140516
tfaE,0.0008242916818352999
pinE,0.00027351120616078494
mcrA,0.0004983805528335146
iraM,0.00045160565826375546
ymgK,0.000673141501408784
ymgL,0.00025659754740481067
ycgX,0.00040080526707689126
bluR,1.5646424084470036e-08
bluF,0.0005385035864398695
ycgZ,0.00041410860809286133
ymgA,0.00019532734312582988
ariR,0.00025432356663101586
ymgC,0.0006033490737742701
pdeG,0.0006993691706237122
ymgF,0.0005021406498892189
ymgD,0.0009260684571855039
ymgG,0.0002885639584450056
ymgI,0.0009085720881263854
ymgJ,0.0009018744446177569
minE,0.00025462860082178416
minD,0.00011718211317963612
minC,0.000639582179177177
ycgJ,0.00039819818496925795
pliG,0.0008855693621169396
ymgN,0.00016768738821333918
ycgL,0.00013070996640192334
ycgM,0.0008464608463550302
ycgN,0.000741369809476798
hlyE,0.0004264230499021388
umuD,1.3781161171037004e-05
umuC,0.00021100835234682546
dsbB,0.0006502017812344356
nhaB,0.0009639823590224752
fadR,0.0008126318219449387
ycgB,0.0008436646178512672
dadA,0.0009623086368766955
dadX,0.0007309808141350034
ymgM,0.000569577325828926
cvrA,0.0003134430533823277
ldcA,2.962982317495866e-05
emtA,0.0005267720209861621
ycgR,0.00018545965173505564
ymgE,0.0007493395926308238
ycgY,0.0007043943490025404
treA,0.000914949208963406
dhaM,9.35681822704979e-05
dhaL,0.00026982122525349126
dhaK,0.0007926739771342798
dhaR,0.0006650315858729472
ycgV,0.0007541108599093071
ychF,0.0007971640515417877
pth,0.0007598705458560801
ychH,0.0005663993000573666
dauA,0.0009679497488064777
prs,0.0005600821430091765
ispE,9.747254223592472e-05
lolB,8.429264847244889e-05
hemA,0.0004954738528852297
prfA,0.00047910097639289974
prmC,0.00047073452923097425
ychQ,0.00042282677824621704
ychA,0.00013501910730393785
kdsA,0.0006851409679690711
ldrA,0.0009857711437502204
ldrB,0.0002267608655901654
ldrC,0.00018227573717183478
chaA,0.0001682348753211287
chaB,0.0007649317017144362
chaC,0.0008312821924842818
ychN,0.0009108492825688853
ychO,0.0008622994422769578
narL,0.0006082081126252167
narX,0.0009427424673913924
narK,0.00012820558813850502
narG,0.00010411026109957755
narH,0.0007876759182566519
narJ,0.0007565719172809834
narI,0.0003731095323345135
ychS,0.000974496071247998
tpr,0.00019455331422618195
purU,0.0009888154581163013
ychJ,0.00027887679561413117
rssA,0.00019762659132243842
rssB,0.00083091720958965
galU,0.00035373368076521016
hns,0.0005343279615792866
tdk,0.00043498120694925035
adhE,0.0007996904415876921
ychT,0.00012770740464350294
ychE,0.0009410791646546616
insH21,0.00011304013959689919
oppA,0.00018360730166484162
oppB,0.00034870412304232055
oppC,0.00043249779317521496
oppD,0.0009681340016598143
oppF,0.0008329753899284454
yciU,0.00019743119963888211
clsA,0.00022987392042685817
yciY,0.0009255614822931076
kch,0.00010967994536518744
yciI,3.311285304573353e-05
tonB,0.000589378580229348
yciA,0.0008175003390167765
yciB,0.000716679352654907
yciC,0.00013672188756367422
ompW,7.260934824959809e-05
yciE,0.0008732006385604319
yciF,0.0008258819887430299
yciG,0.0005655561546836937
trpA,0.00017625581631258103
trpB,0.0009016129245227529
trpC,0.0005080446343337813
trpD,0.000977737698917527
trpE,0.00011248819733146353
trpL,0.0009829033779187276
rnm,0.0007390759836965305
yciO,0.00019482003084140076
yciQ,0.0007047162130816979
rluB,0.0009803325796437195
btuR,0.00017418692606414765
yciK,0.0005890849193866727
sohB,0.0007366590816574241
yciN,0.0007937883655492453
topA,0.00034386933102806304
cysB,0.000323202307161611
ymiA,6.84919444645159e-05
yciX,0.0005584530393749469
ymiC,0.000808206093461451
acnA,0.0008484934726165326
ribA,0.0007631550862317445
pgpB,3.423407005659906e-05
lapA,0.0005236548779184489
lapB,0.0008394869161432349
pyrF,0.0009320222262120521
yciH,0.0005042423711003601
osmB,0.0009314382592562329
yciT,0.00012126418320669542
yciZ,0.00031002385858884085
ymiD,0.00023533933045834967
pdeR,0.000625937933864107
ymiB,0.0005153751059178276
rnb,0.000510258655138392
yciW,0.0003020981756065219
fabI,0.0007224803336767193
ycjD,0.0005284688366014589
sapF,0.000492645466475426
sapD,0.00033199434659074347
sapC,0.0006591339597652443
sapB,0.0008391611489206514
sapA,0.0007761251108278282
ymjA,0.00046008937939253925
puuP,0.0004984254526563066
ymjE,0.00016851513575307376
puuA,0.0006068556357691876
puuD,6.236349773769989e-05
puuR,0.0007331245039728539
puuC,0.00032727063262870013
puuB,0.0005737327557726765
puuE,0.00036561877791552156
pspF,0.0007985280939544425
pspA,0.00020804560451170208
pspB,5.6575443965134587e-05
pspC,0.0007858903518325632
pspD,0.00042348157802196473
pspE,0.0007525491630966021
ycjM,0.0004629636794412865
ycjN,0.0008160209055305452
ycjO,0.0004598005637697249
ycjP,0.00030432149994921856
ycjQ,0.0008680921175190068
ycjR,0.0008152700899659404
ycjS,0.0008319041859092232
ycjT,0.00012893773372887218
ycjU,0.0004064683125684654
ompG,0.00028266105710688104
ycjW,0.00045869612806741857
ycjX,0.0008130443628464611
ycjF,0.0008614894861898221
tyrR,0.0007947236013947449
tpx,0.00016342479668705502
ycjG,0.0003883285236937395
mpaA,0.00022168041514647607
ymjC,0.0006289284740817091
ymjD,0.0009867597235767973
ycjY,7.028642680493746e-05
pgrR,9.507656551053667e-05
mppA,0.0002599565438738554
ynaI,0.000328242581519974
insH4,0.00020115348992700156
ynaJ,0.00030204390977360654
uspE,0.0003180704727029616
fnr,0.00021009864536265956
ogt,0.0009828621765025356
abgT,0.0002722744197053373
abgB,0.0006462797569774785
abgA,0.000167445556087242
abgR,0.0008973623753601277
smrA,0.0006771324673599148
dgcM,7.465323961367376e-05
ynaN,0.0009352937181902076
zntB,0.00031689741663896954
ynaL,0.0007483547110945197
dbpA,0.0001823021962303386
ttcA,0.0006059136873616651
intR,0.0006743687960355617
xisR,0.00034167216536189074
rcbA,0.0004923320065519153
ralR,0.00037814824776640545
recT,0.0004312977572060253
recE,0.0008791513014785284
racC,0.0008470977028549709
ydaE,0.0002752744612469029
kilR,0.00046652775405730363
sieB,0.00032914180005652393
ydaF,0.0005078425904422963
ydaG,0.0003473982755938241
racR,0.0004853868199317253
ydaS,0.0007410367878321167
ydaT,0.0002578731601004066
ydaU,0.0007149637721804786
ydaV,0.000716150450321701
ydaW,0.00025543925366448996
rzoR,0.0004935339623753919
trkG,0.0005287874486450713
ynaK,0.0009651679341834282
ydaY,0.0009360976945394044
ynaA,9.827033453681533e-05
lomR,0.0006269637925209032
insH5,0.0002176896698719012
stfR,0.00038435358066883077
tfaR,0.0009358482591533147
pinR,0.00015014235716117596
ynaE,0.000579357749066692
ynaM,0.00039540066666675876
uspF,0.0003078629961549706
ompN,0.00028080117191054565
ydbK,6.22017393567601e-05
ydbJ,0.0008850873843512517
hslJ,0.00029214145350987873
ldhA,0.00043502358043969125
ydbH,1.785272151398354e-05
ynbE,0.0008815257420497358
ydbL,0.00048144935806314083
feaR,0.0007075901082974868
feaB,0.0004609893424402771
tynA,0.0006827396571405612
paaZ,0.00022274130696628837
paaA,9.104918377325921e-05
paaB,0.0005226235455861446
paaC,0.0009765683717247833
paaD,5.926179465037262e-06
paaE,0.0003305215617986327
paaF,0.0009438128597515909
paaG,0.00042277133201543637
paaH,0.00022971231036679764
paaI,0.0009707685183525015
paaJ,0.0007515777635851479
paaK,0.0007162665021129322
paaX,0.0009660898846721085
paaY,0.00047448117095050805
ynbG,0.0005102191935192611
ydbA,7.404263853598048e-06
insD2,0.0006210001671596926
insC2,0.0006170431986789318
insI2,0.0004919789901246934
pdxI,0.0005706019841464747
ydbD,0.0005379871157605536
ynbA,0.0006696378869085477
ynbB,0.0006130477259796017
ynbC,0.0007135762638023704
ynbD,0.0009096056247577226
azoR,0.0009562655869312894
hrpA,0.0003113766543888119
ydcF,0.0008366790106891332
aldA,0.00035277261713521647
cybB,0.0009662850480845013
ydcA,0.000869432839969984
yncP,9.789689910235e-05
hokB,0.00022647016549170106
mokB,8.479096285634813e-06
trg,0.000264861924341392
ydcI,4.3060911596310426e-05
ydcJ,0.000201005889460949
opgD,0.0001203641589760196
ydcH,0.0004058681270903055
rimL,0.0007057000011342131
ydcK,0.0008322917783977979
tehA,0.0008515297090268894
tehB,1.605695329921275e-06
ydcL,0.0005703548238313465
insQ,0.00047306364100215947
ydcO,0.0004701067977302359
sutR,0.0005701862465119651
rlhA,0.0004056731466488961
yncJ,0.00022781031927089512
hicA,0.00021610510539454432
hicB,0.0008614683476348597
ydcR,0.00016623076131482063
ydcS,0.00040091870145784504
ydcT,0.0002219305625083595
ydcU,0.00043909742629378646
ydcV,0.0002258792761986652
patD,0.0001981662517697461
yncL,0.0007264230300930753
ortT,0.0001466506251554569
ydcY,0.0007549844551424298
ydcZ,6.486986185355248e-05
mnaT,0.0001336538751606866
curA,0.000635033877908594
mcbR,0.000210429647861202
yncD,0.00026420595498383
yncE,0.00011718685412543661
ansP,0.00023956954278598431
yncG,0.0003188881651066785
yncH,0.0007338386572301415
ydcD,0.0007282863300721029
yncO,0.00019522028116897194
ydcC,0.0004586968454576147
pptA,0.0004886136019803633
yddH,0.0002508107840786854
nhoA,0.0009082268461315158
yddE,0.0006295941166752543
narV,1.8657415671302193e-05
narW,0.000240842770136819
narY,9.217361419065839e-05
narZ,0.00046553449455477157
narU,0.0008863549046515784
yddK,0.0005410289044159534
yddL,0.0004773978325508874
yddG,0.0002970535485440793
fdnG,3.3397164282016335e-06
fdnH,0.0009547358233950293
fdnI,0.0009278705769122647
yddM,0.00044499093625460795
adhP,0.0005427094406032663
maeA,0.00032022820128982876
sra,0.00023421821115049546
bdm,0.0001312140724035258
osmC,0.0008583868514543968
ddpF,2.49855428077006e-05
ddpD,0.0006684581359691474
ddpC,0.0008626113327347068
ddpB,1.325114937709726e-05
ddpA,9.699932806188638e-06
ddpX,0.0009601072111374158
dosP,0.0002631263550987525
dosC,0.0009785808332149087
yddY,0.0004516872531395041
digH,0.0008489273317832418
gadC,0.00022206407441965415
gadB,0.00015536540704249536
pqqL,0.000755624213309064
yddB,0.0007600341183253734
yddA,0.0007839578405587176
yneP,0.00013364015117437489
ydeM,0.0006588331014673137
ydeN,0.0005075256573854381
ydeO,0.0006760186821230072
safA,0.00039743955880343286
ydeP,0.0008139787993903389
ydeQ,0.0005607410852065205
ydeR,0.00032157145246161113
ydeS,0.00040292292509901096
ydeT,0.0007738476955735452
hipA,3.636656483688561e-05
hipB,0.0009621617232154847
lsrK,0.0005328968023761906
lsrR,0.00037209019377557864
lsrA,0.000706523627396442
lsrC,0.00042497705544187103
lsrD,0.0005821585176664898
lsrB,1.8886242018750776e-05
lsrF,0.0005897474543707904
lsrG,0.00028302159966081097
tam,0.00037354854826227593
yneE,0.0004499546145612322
uxaB,0.0008188046390318265
dgcF,0.0005969513899975943
yneG,0.0007203330899482727
glsB,0.0007516348313158163
sad,1.7386189804199148e-05
yneJ,0.0007658927652424312
yneK,0.00029339718476236956
ydeA,0.0003271932342488768
marC,0.0008071211397109615
marR,0.000845335932452386
marA,0.0006466377107760273
marB,0.0004356068838665089
eamA,0.0008518675155402872
ydeE,0.0008001546629401289
mgtS,0.0007539565820369573
mgtT,0.000806461988435084
dgcZ,8.506604214620128e-05
ydeI,1.3195179403648116e-05
ydeJ,0.0005481735682355373
dcp,0.00011862881172693574
ydfG,0.0006143818574318455
rspR,0.00041761572908293376
ydfZ,0.00047225278934175476
ydfI,0.00042050924678850186
ydfJ,0.0006323186956922772
ynfT,0.0002064610881903195
ydfK,0.0004600340012491835
pinQ,0.0007126306987655578
tfaQ,0.0004497346443905249
stfQ,0.00010945148449145059
nohA,0.0007172030642380312
ynfO,0.00027354592368409626
ydfO,0.000518595158031412
gnsB,0.000830925109269252
ynfN,7.410477948388694e-05
ynfR,0.0009044599413038115
ynfQ,0.00030629514778039534
cspI,0.0009410700073306012
rzpQ,0.0006631462171216362
rzoQ,0.0003497947165793821
rrrQ,0.0008872220680446786
ydfR,0.0009447577673062057
essQ,0.0005675066264647944
ynfU,0.0003724812014570421
cspB,0.0009751977894430311
cspF,0.0005873769976141323
ynfS,0.0005046552601875372
ydfT,0.0008503213684464874
ydfU,0.0008293078264509201
rem,0.00019633891318136465
hokD,0.00039103733541348486
relE,0.0009096647183593546
relB,0.00047426691130529196
ydfV,0.0006924008441389096
flxA,0.00097232424305481
ydfW,4.012967210979512e-05
ydfX,0.0009531161659945671
dicC,0.0004259501468256689
dicA,0.0008853639617829226
ydfA,8.75977762707142e-05
ydfB,9.878635819055548e-05
ydfC,0.0008642669731106996
dicB,0.00021483074141255432
ydfD,0.000313608776256345
ynfP,0.00020387127313717135
rspB,0.00046999318439819337
rspA,0.00037265296918668377
ynfA,0.00010825232165834009
ynfB,0.0003289797587454547
speG,3.9907856198586614e-05
ynfC,0.00024774799304986184
ynfD,0.0007791669062666339
ynfE,0.0001970223035712717
ynfF,0.00030862406892496
ynfG,0.0008028775574690871
ynfH,0.0004171258233623634
dmsD,0.0007322329485671227
clcB,0.00036122345298876437
bidA,0.0006045246763914101
mlc,0.0006969562519926147
ynfL,0.00021032136943692603
ynfM,0.0003222019538486757
asr,0.0003214048855654299
ydgU,0.0006244973218106375
ydgD,0.0003529740923169976
mdtI,0.0001768981431616874
mdtJ,0.000486594984089911
mdtU,0.00040832198121293486
tqsA,0.0009194627279162981
pntB,0.0003340962616838222
pntA,0.0008967436237378996
ydgH,0.0008302817361073914
ydgI,3.9977274366762904e-05
folM,0.000806321489359953
ydgC,0.0001601372143412716
rstA,0.0004196292504747046
rstB,2.2615584030146963e-05
tus,0.0007594483760996588
fumC,0.0001659765652746167
fumA,0.0002991494465985597
manA,1.0975604144841666e-06
ydgA,0.00012497098682004204
uidC,0.00019532200444750836
uidB,0.0006859033918571838
uidA,0.00022277437717624205
uidR,0.0005538921553290546
hdhA,0.0004188949953704718
malI,0.0008292205019709466
malX,0.0008271099232778959
malY,0.00010167348356971651
add,0.0005320606943164255
ydgJ,0.0009242801112970756
blr,6.244608324409629e-05
cnu,0.000819109050723543
ydgK,0.0003206922392924431
rsxA,0.0008403268972351075
rsxB,2.457019461484311e-05
rsxC,0.0009034708340863338
rsxD,0.000822276824220752
rsxG,0.0005263264711124719
rsxE,0.00012267308070424364
nth,1.6874552889896143e-05
dtpA,0.00044775099902988715
gstA,0.0005133085767555468
pdxY,0.0007702864521604122
tyrS,0.0004948022946464398
pdxH,0.000990957624277466
mliC,0.0009352074815645586
anmK,2.6438081278926884e-05
slyB,0.0007036964514721148
slyA,0.0004741123274887892
ydhI,0.0006126167482835449
ydhJ,0.0009051633537362912
ydhK,0.00020717802368794492
sodC,0.00022728856239280683
ydhF,0.0006317288082855839
ydhL,0.00020287736392174505
nemR,0.0009635633455393184
nemA,0.0004572948271897025
gloA,0.0009070596914588032
rnt,0.000796899941377449
lhr,0.000265888137249941
grxD,0.0008588999419915805
mepH,0.0008093796210237378
sodB,0.0009285553332384411
ydhP,0.0006264250895891748
cydH,0.00036620755747313695
purR,0.0009170675597206185
punR,0.0008593434369428446
punC,0.0007264120907798862
cfa,0.0005263320670176429
ribC,6.19706157463229e-05
mdtK,0.0008793719143773288
ydhQ,0.0008877862261654562
ydhR,0.0004886012523175259
ydhS,0.00034791950115374196
ydhT,0.0009332288368977121
ydhU,0.0008697525088315704
ydhX,0.0006154791521541791
ydhW,0.00042881266880988577
ydhV,0.0004436268916793439
ydhY,0.0002484003307961952
fumD,0.0003235386740229983
ynhH,0.00010279652153804075
pykF,0.0006157466369010971
lpp,0.00014970437887471555
ldtE,0.0004123695486637621
sufE,0.0007149833449134596
sufS,0.0007730277163979049
sufD,6.963343583133575e-05
sufC,8.542303260804818e-05
sufB,0.0009867457733632237
sufA,0.00013764452013489758
ydiH,0.0006997718821364644
menI,0.0002706918018606029
ydiJ,0.0005979856693665428
ydiK,0.0003598918995221818
ydiL,0.0007040450567887651
ydiM,0.0007599354129630982
ydiN,0.0001708485722967611
ydiB,2.5614759312700185e-05
aroD,0.0008370770412375952
ydiF,0.00024597545307653414
ydiO,0.0009566124900204283
ydiP,0.0003283718308010397
ydiQ,0.0007175059580201747
ydiR,0.0003258712574309495
ydiS,0.00042147897561157355
ydiT,0.00042865268096174615
fadK,0.0007539064074357021
ppsA,0.0002646451509173813
ppsR,0.000751663262395419
aroH,0.0008287931791743557
ydiE,0.0009972860920619525
selO,0.0006858186435700351
rflP,0.00013126969675729828
nlpC,0.00012973242312087896
btuD,0.0003876396032604018
btuE,0.00031529117037639776
btuC,0.0007629374364873179
ihfA,0.000582046193627405
pheT,9.706420317875941e-05
pheS,0.00025666941469666005
pheM,0.000562444462349712
rplT,0.00012199349099023349
rpmI,0.0008135065529417299
infC,0.0007033535489521909
thrS,0.000834409901765758
yniD,0.00023755037630111755
ydiY,0.0007537679016631506
pfkB,0.00045979208423121065
ydiZ,0.0005636165076128124
yniA,9.34998730700044e-05
yniB,0.0005475386343144913
hxpB,0.0009666122350275058
ydjM,0.0004955115713272378
tcyP,0.0007338672638334802
ydjO,0.00021181901314589792
cedA,0.0002336602115908718
katE,0.000431260281724131
chbG,0.0007398952383514955
chbF,0.0001531782893173801
chbR,0.0005136062376239939
chbA,0.0007183114759032179
chbC,0.0008613900063721781
chbB,0.00030253654857131164
osmE,0.0005194133833719982
nadE,0.0005086630618654262
cho,0.0007495846731786621
ves,0.0002389995803116687
spy,0.0009344688683252324
astE,0.00030094234792099264
astB,0.0009266579137716831
astD,0.000858121172155758
astA,0.000263368768232918
astC,0.00015795843408732547
xthA,0.00026338240976722096
ydjX,0.00010448102627107903
ydjY,0.0007591312425706954
ydjZ,0.0002475546152281726
ynjA,0.00033288565673582685
ynjB,0.0003686095036069409
ynjC,0.00028801459448375135
ynjD,0.00034679534555918847
ynjE,0.0007858953121321842
ynjF,0.0006823508762900505
nudG,0.00021893068383660363
ynjH,7.224139191766888e-05
gdhA,0.00011828537279289764
ynjI,0.0007607692781132017
topB,0.0005832369504379584
selD,0.0005664238163370229
ydjA,0.00019564671557087732
sppA,0.0001884270717428407
ansA,0.0002530688198354816
pncA,0.000862693145118973
ydjE,0.0002987229980047933
ydjF,0.0009251401202625732
ydjG,0.0006281005058187299
ydjH,0.000972026113823182
ydjI,0.0006357754945083936
ydjJ,0.00024130254124061647
ydjK,7.704417343080217e-05
ydjL,2.2724987569723076e-05
yeaC,0.0009046917114418898
msrB,0.0008296803143609457
gapA,0.0006535739116322895
yeaD,3.0802656565435016e-05
yeaE,0.00030396648685578667
mipA,0.0004389516742308202
yeaG,0.0004249210172242126
yeaH,0.00016935886227550467
cdgI,0.0006025208730398
dgcJ,0.0008115452997552146
yeaK,0.00018013405985910092
yoaI,0.00021926051750977672
yeaL,0.0007859597029694598
nimR,0.0009523205655975628
nimT,0.0006325743055093242
yeaO,0.0004550839318935135
yoaF,0.0002180007966071087
dgcP,0.0004097483142407753
yoaK,0.0005369096011249245
yoaJ,0.0002096282867840108
yeaQ,0.0007261519945051108
yoaG,0.00035140495738223424
yeaR,0.0001889715405060557
leuE,5.372161284141575e-05
dmlR,0.0004247535014969942
dmlA,4.585733732375874e-05
yeaV,0.0003627949213329834
yeaW,0.00019975610942548383
yeaX,0.0004765382525025348
rnd,0.0007043843272692874
fadD,0.0009984688627883943
yeaY,0.00046835954331301633
tsaB,0.00030012443343574116
yoaA,0.00047812320750762204
yoaB,0.0005160375222730035
yoaC,0.00042724862566379754
yoaH,0.0006339561833295962
pabB,0.0006482203860095817
nudL,0.00037691360969443067
sdaA,0.0009799780185205992
pdeD,0.0003884569002374797
yoaE,0.0006915226359554759
yoaL,8.343257137692506e-05
manX,0.0003446099474743567
manY,0.0008857888374926653
manZ,0.0005759997761143593
yobD,0.0005407425292911792
mntP,0.00034628686698551236
rlmA,0.00016443774692256964
cspC,0.0003066580007693385
yobF,0.00025475681061127865
yebO,0.0008339427908572901
mgrB,0.0005053082110974676
yobH,0.000526295431961359
kdgR,0.0008131394955521762
yebQ,0.0004475185703273089
htpX,0.0005594185034928328
prc,0.0009034547180045249
proQ,0.0004879499305833901
msrC,0.0009182542045302358
letA,0.0001737150578612089
letB,0.0006188191906962614
rsmF,0.0006947998296830175
yebV,0.0002192440570272024
yebW,0.0002719971829553387
pphA,0.0009535297681285725
yebY,0.0005835401312634808
yebZ,0.0009666152248004154
yobA,4.347478043001507e-06
holE,7.028618982933399e-05
yobB,0.0007696148688140131
exoX,0.0006474897872306057
ptrB,0.0008178717130994755
yebE,0.00032179334805238467
yebF,0.00035319252668257207
yebG,0.0001413431178000578
purT,0.0008036256211986581
eda,0.00042957424196513706
edd,0.0002496247388069911
zwf,0.0001326108201763643
yebK,0.0007556359045830863
pykA,0.0008531390529312187
lpxM,0.0007344004058615612
mepM,0.0008994007508664919
znuA,0.00042258152329472764
znuC,0.00025865519820777826
znuB,0.0008614844829227212
ruvB,0.0007850103605689789
ruvA,0.00023638045395241625
yobI,0.0008919676065300309
yebB,0.0007127533142636732
ruvC,0.00023826963609276718
yebC,0.00016803004452629422
nudB,0.0005444680675394728
aspS,0.0009764735895600624
yecD,0.0006828881801047337
yecE,0.0006590455739038799
yecN,0.0006699160377169847
cmoA,0.0005531332963230891
cmoB,8.782480657967018e-05
torZ,0.00022465375076225337
torY,0.0004614350080548252
cutC,0.0006573444424385342
yecM,0.0009780841478704808
argS,0.0006673648633486503
yecV,0.0003757494474654899
yecT,4.780356439923461e-05
flhE,0.0006830956287874134
flhA,0.0008673683454893652
flhB,0.0006378874542043937
cheZ,0.0008251739575585398
cheY,0.000872437342792778
cheB,0.0006605787581270964
cheR,0.0007156685199812434
tap,0.0005040763396025154
tar,6.114598641750102e-05
cheW,0.0004082462985151985
cheA,0.00045373376878518937
cheA,0.00019705861238940382
motB,0.0008973429760485503
motA,0.0007551708520758682
flhC,0.00016119265547978002
flhD,0.0003710771915854051
insB5,0.0005161019171129748
insA5,0.0009799425384386343
uspC,0.0007447967782402304
otsA,0.0008993142742780305
otsB,0.00037690463216627447
araH,0.00046649247817768115
araG,0.0009157951733856596
araF,0.0007649679535297007
ftnB,0.0001654832043978487
yecJ,0.0002746762047625113
azuC,0.00030221178474909094
yecR,0.0009632896724519142
ftnA,0.00026038821024695614
yecH,0.00015585837140157734
tyrP,0.00011507806395204556
yecA,0.0003172260159026994
pgsA,0.0009722875039852521
uvrC,0.000253219036546702
uvrY,0.0002362151220973947
yecU,0.000647061961057577
yecF,0.000786793415465258
sdiA,0.00044688342891929176
tcyN,0.0008195038276017386
tcyL,0.0001927718438490237
dcyD,0.0007978647403147109
tcyJ,0.0006871157685812712
fliZ,0.0007347452322006878
fliA,0.0007465043329882
fliC,0.0008059541771207006
fliD,0.0008705643945598242
fliS,0.0006652309616131478
fliT,0.0006863807170904613
amyA,9.728611850029722e-05
yedD,0.0005325230894568143
yedE,0.00043006896788140336
yedF,0.00039069295623260925
yedK,0.0005386762736511637
yedL,0.00018937285496116796
fliE,0.00047521076656063067
fliF,0.00038411305365244067
fliG,0.0008293752708988843
fliH,0.0007939775938827489
fliI,0.0007574191559443653
fliJ,0.000475767757298468
fliK,0.0002878938826008525
fliL,0.0005320781085338434
fliM,0.0005298632277678791
fliN,0.0003382301327044257
fliO,0.00012533012849547643
fliP,0.00022711825801817288
fliQ,0.00036189878981971016
fliR,5.863210115468787e-05
rcsA,0.0006965952183930991
dsrB,0.0006129533370461864
yodD,0.00024849638041277877
yedP,8.770682046687317e-05
